clu	intron_length	meanUnprod	intron_length_bin
clu_42467	14431	0.00854493297587131	5-20kb
clu_42469	2543	0.0728493029490617	1-5kb
clu_4247	1030	0.00284396782841823	1-5kb
clu_42471	3629	0.00882739946380697	1-5kb
clu_42472	382	0.00814179624664879	<1kb
clu_42476	12772	0.0153908042895442	5-20kb
clu_42477	4903	0.00621959785522788	1-5kb
clu_42478	7402	0.0173143163538874	5-20kb
clu_4248	510	0.00301319034852547	<1kb
clu_42487	927	0.00556069705093834	<1kb
clu_42488	3156	0.00576592493297587	1-5kb
clu_42494	350	0.0117939678284182	<1kb
clu_42495	2615	0.0550101608579088	1-5kb
clu_42497	5220	0.0169166487935657	5-20kb
clu_42498	3855	0.0344493565683646	1-5kb
clu_4250	1614	0.0155597855227882	1-5kb
clu_42500	11244	0.256322144772118	5-20kb
clu_42503	1457	0.0299729758713137	1-5kb
clu_42508	1380	0.00423742627345844	1-5kb
clu_42511	16031	0.0229218498659517	5-20kb
clu_42513	80742	0.00472906166219839	>50kb
clu_42515	99	0.0269099195710456	<1kb
clu_42517	320	0.0127296782841823	<1kb
clu_4253	1465	0.00083058981233244	1-5kb
clu_42532	7914	0.0126901072386059	5-20kb
clu_42533	909	0.0054497855227882	<1kb
clu_42534	14640	0.0385808310991957	5-20kb
clu_42535	4900	0.0128846380697051	1-5kb
clu_42548	529	0.023192600536193	<1kb
clu_42554	1454	0.00259206434316354	1-5kb
clu_42557	684	0.0124143431635389	<1kb
clu_42560	462	0.129357345844504	<1kb
clu_42561	8714	0.0311895978552279	5-20kb
clu_42569	5899	0.0133900268096515	5-20kb
clu_42578	581	0.00807973190348526	<1kb
clu_42587	1554	0.0321981233243968	1-5kb
clu_42591	2573	0.0761679356568365	1-5kb
clu_42593	4795	0.0790276675603217	1-5kb
clu_426	571	0.184070804289544	<1kb
clu_42626	1394	0.000620321715817694	1-5kb
clu_42627	11888	0.000362680965147453	5-20kb
clu_42628	1153	0.0847408847184987	1-5kb
clu_42629	333	0.000178391420911528	<1kb
clu_42636	3446	0.00118139410187668	1-5kb
clu_42637	1904	0.00378040214477212	1-5kb
clu_42638	4294	0.00191793565683646	1-5kb
clu_42645	2014	0.372497587131367	1-5kb
clu_42651	6295	0.00749238605898123	5-20kb
clu_42653	10104	0.000200697050938338	5-20kb
clu_42658	3222	0.00530817694369973	1-5kb
clu_42659	2093	0.00635632707774799	1-5kb
clu_42660	1323	0.0149998391420912	1-5kb
clu_42661	5397	0.0243704021447721	5-20kb
clu_42667	1227	0.00734563002680965	1-5kb
clu_42673	2399	0.0976518230563003	1-5kb
clu_42675	591	0.151677345844504	<1kb
clu_42676	1825	0.016795308310992	1-5kb
clu_427	4192	0.0226520107238606	1-5kb
clu_42744	3180	0.249833592493298	1-5kb
clu_42745	5895	0.141709973190349	5-20kb
clu_42752	15292	0.0151327077747989	5-20kb
clu_42753	7424	0.0120889544235925	5-20kb
clu_42772	3054	0.0272304021447721	1-5kb
clu_42786	2653	0.00630906166219839	1-5kb
clu_42787	55195	0.305167962466488	>50kb
clu_42788	29309	0.115098123324397	20-50kb
clu_42815	3194	0.0948736193029491	1-5kb
clu_42819	131	0.00136560321715818	<1kb
clu_42822	3472	0.00323691689008043	1-5kb
clu_42842	810	0.0698895978552279	<1kb
clu_42843	287	0.00019857908847185	<1kb
clu_42844	276	0.011063163538874	<1kb
clu_42860	36237	0.0130221179624665	20-50kb
clu_42861	2324	0.0120002680965147	1-5kb
clu_42862	28613	0.0191784986595174	20-50kb
clu_42865	2506	0.00538911528150134	1-5kb
clu_42866	819	0.0138245308310992	<1kb
clu_42867	6980	0.00730836461126005	5-20kb
clu_42868	15503	0.156476139410188	5-20kb
clu_42869	4110	0.00844482573726541	1-5kb
clu_4287	7448	0.0645265147453083	5-20kb
clu_42870	2231	0.209515978552279	1-5kb
clu_42871	2520	0.00406806970509383	1-5kb
clu_42873	23666	0.213992788203753	20-50kb
clu_42874	34034	0.257775683646113	20-50kb
clu_42876	7033	0.0127686863270777	5-20kb
clu_42877	790	0.00399892761394102	<1kb
clu_42878	3794	0.130092278820375	1-5kb
clu_42882	1666	0.00702782841823056	1-5kb
clu_42883	1219	0.0290802680965147	1-5kb
clu_42884	11487	0.0273797050938338	5-20kb
clu_42886	8355	0.107892466487936	5-20kb
clu_42890	2419	0.0279387131367292	1-5kb
clu_42897	2248	0.00436329758713137	1-5kb
clu_42899	1803	0.52123981233244	1-5kb
clu_42900	1339	0.0216444772117962	1-5kb
clu_42902	5049	0.0241928686327078	5-20kb
clu_42919	18377	0.275165308310992	5-20kb
clu_42925	25031	0.0353195710455764	20-50kb
clu_42926	13627	0.00226093833780161	5-20kb
clu_42927	4194	0.00544672922252011	1-5kb
clu_42928	2702	0.000779597855227882	1-5kb
clu_42929	5137	0.016713163538874	5-20kb
clu_42930	2029	0.00570308310991957	1-5kb
clu_42931	8623	0.0115025737265416	5-20kb
clu_42933	48801	0.027958981233244	20-50kb
clu_42935	54716	0.115859705093834	>50kb
clu_42936	947	0.00726533512064343	<1kb
clu_42939	2056	0.0438123592493298	1-5kb
clu_42940	2374	0.0149345040214477	1-5kb
clu_42943	32881	0.101424343163539	20-50kb
clu_42944	13601	0.0178006702412869	5-20kb
clu_42947	17243	0.00290804289544236	5-20kb
clu_42948	21942	0.0325967024128686	20-50kb
clu_42950	1995	0.0120339410187668	1-5kb
clu_42951	18834	0.0627933512064343	5-20kb
clu_42967	969	0.029837399463807	<1kb
clu_42973	92618	0.296321179624665	>50kb
clu_42980	6016	0.00682008042895442	5-20kb
clu_42981	1375	0.0376754691689008	1-5kb
clu_42985	719	0.0256029758713137	<1kb
clu_42986	3094	0.232639517426273	1-5kb
clu_42987	4851	0.0241983109919571	1-5kb
clu_42988	8053	0.0533162466487936	5-20kb
clu_42994	34858	0.0022358981233244	20-50kb
clu_430	186	0.146592975871314	<1kb
clu_43000	3301	0.00821195710455764	1-5kb
clu_43003	97547	0.0807369973190349	>50kb
clu_4301	12929	0.00272804289544236	5-20kb
clu_43025	4905	0.00583463806970509	1-5kb
clu_43026	5348	0.00154817694369973	5-20kb
clu_43027	1375	0.00523088471849866	1-5kb
clu_43031	3255	0.0301857908847185	1-5kb
clu_43033	295	0.204652841823056	<1kb
clu_43046	583	0.000975495978552279	<1kb
clu_43047	997	0.0121552815013405	<1kb
clu_43055	18529	0.253770268096515	5-20kb
clu_43056	33618	0.0579028150134048	20-50kb
clu_43065	668	0.131816353887399	<1kb
clu_43077	31094	0.179440536193029	20-50kb
clu_43079	1218	0.193922010723861	1-5kb
clu_43080	687	0.0578678016085791	<1kb
clu_43082	5689	0.00831493297587131	5-20kb
clu_43087	4139	0.0297280697050938	1-5kb
clu_43088	2284	0.0127245308310992	1-5kb
clu_43089	45517	0.0157863538873995	20-50kb
clu_43090	6144	0.063063726541555	5-20kb
clu_43091	5449	0.0115066756032172	5-20kb
clu_43092	21698	0.0428546380697051	20-50kb
clu_43093	35164	0.0231153351206434	20-50kb
clu_43095	2343	0.0122469705093834	1-5kb
clu_43096	4198	0.0209809651474531	1-5kb
clu_431	1482	0.0270469436997319	1-5kb
clu_43109	1506	0.0290878284182306	1-5kb
clu_43110	1815	0.0672934048257373	1-5kb
clu_43115	716	0.0330927882037534	<1kb
clu_43116	4095	0.00828892761394102	1-5kb
clu_43118	10565	0.147049383378016	5-20kb
clu_43122	4641	0.043796836461126	1-5kb
clu_43189	3555	0.302577908847185	1-5kb
clu_43191	14234	0.123765067024129	5-20kb
clu_43193	1030	0.00916388739946381	1-5kb
clu_43199	249	0.0209094638069705	<1kb
clu_43206	3413	0.014537908847185	1-5kb
clu_43207	22430	0.0136775871313673	20-50kb
clu_43208	20683	0.0330815549597855	20-50kb
clu_43217	19951	0.0105747721179625	5-20kb
clu_43226	2215	0.0734930294906166	1-5kb
clu_43227	511	0.0136977211796247	<1kb
clu_43259	4459	0.00924584450402145	1-5kb
clu_43267	1459	0.0288338069705094	1-5kb
clu_43270	39233	0.00458908847184987	20-50kb
clu_43277	1282	0.00661176943699732	1-5kb
clu_43278	1727	0.00275104557640751	1-5kb
clu_43288	8095	0.041190563002681	5-20kb
clu_43289	26942	0.0961569705093834	20-50kb
clu_43291	7939	0.288559302949062	5-20kb
clu_4331	1615	0.0164216353887399	1-5kb
clu_43311	489	0.00344855227882038	<1kb
clu_43312	996	0.00696013404825737	<1kb
clu_4332	623	0.0180679624664879	<1kb
clu_43340	1847	0.0214703217158177	1-5kb
clu_43341	1327	0.0259918230563003	1-5kb
clu_43342	1720	0.00732018766756032	1-5kb
clu_43347	3942	0.0215820643431635	1-5kb
clu_43350	15782	0.241495415549598	5-20kb
clu_43357	705	0.0553787667560322	<1kb
clu_43358	5789	0.0156984450402145	5-20kb
clu_43359	12025	0.00942506702412869	5-20kb
clu_43370	8622	0.00634469168900804	5-20kb
clu_43372	4794	0.00909774798927614	1-5kb
clu_4338	1209	0.0019829490616622	1-5kb
clu_43386	7256	0.0329967828418231	5-20kb
clu_43390	2829	0.351249705093834	1-5kb
clu_434	13120	0.0136930294906166	5-20kb
clu_43414	9706	0.353891260053619	5-20kb
clu_43417	7567	0.0838802680965147	5-20kb
clu_43420	4549	0.0586399731903485	1-5kb
clu_43421	744	0.0340028150134048	<1kb
clu_4343	35426	0.0682570509383378	20-50kb
clu_43441	5384	0.0117995710455764	5-20kb
clu_43444	2810	0.0343648793565684	1-5kb
clu_43445	2009	0.013332144772118	1-5kb
clu_43450	6636	0.0316211796246649	5-20kb
clu_43460	73	0.00435898123324397	<1kb
clu_43463	2938	0.0137657908847185	1-5kb
clu_43478	1053	0.042160563002681	1-5kb
clu_4348	11067	0.0252780697050938	5-20kb
clu_43481	20317	0.0058497855227882	20-50kb
clu_4349	2900	0.137119249329759	1-5kb
clu_43490	1415	0.0233790616621984	1-5kb
clu_43497	17007	0.0914440750670241	5-20kb
clu_43505	9078	0.00202640750670241	5-20kb
clu_43506	45308	0.00686672922252011	20-50kb
clu_4351	8329	0.13095490616622	5-20kb
clu_43517	3016	0.0544594101876676	1-5kb
clu_4352	3443	0.036695254691689	1-5kb
clu_43520	2436	0.0121356032171582	1-5kb
clu_4353	4213	0.0759641286863271	1-5kb
clu_43534	14091	0.0190301608579088	5-20kb
clu_43540	78	0.0560616890080429	<1kb
clu_43542	2079	0.0146827077747989	1-5kb
clu_4358	7050	0.0027373726541555	5-20kb
clu_436	827	0.00431367292225201	<1kb
clu_4362	42843	0.0651834316353887	20-50kb
clu_4363	3522	0.0113617426273458	1-5kb
clu_4364	273	0.00650592493297587	<1kb
clu_4365	1387	0.00336914209115282	1-5kb
clu_437	2764	0.00485825737265416	1-5kb
clu_4373	3107	0.0360518230563003	1-5kb
clu_4376	10552	0.126672788203753	5-20kb
clu_4377	487	0.0910051474530831	<1kb
clu_4378	551	0.00611801608579088	<1kb
clu_438	694	0.00276418230563003	<1kb
clu_4383	9347	0.176998632707775	5-20kb
clu_4384	993	0.105946085790885	<1kb
clu_4386	6234	0.0042341018766756	5-20kb
clu_4389	8446	0.0116134852546917	5-20kb
clu_439	3578	0.00229257372654155	1-5kb
clu_4391	9511	0.0230961394101877	5-20kb
clu_4392	671	0.00366986595174263	<1kb
clu_4393	2395	0.00554941018766756	1-5kb
clu_4406	2251	0.0149895978552279	1-5kb
clu_4410	918	0.0236314209115282	<1kb
clu_4412	6395	0.0417280697050938	5-20kb
clu_4417	82	0.0236569973190349	<1kb
clu_442	3211	0.0333058445040215	1-5kb
clu_4430	23315	0.019765764075067	20-50kb
clu_4438	5165	0.224490938337802	5-20kb
clu_4439	17280	0.051265764075067	5-20kb
clu_4467	6143	0.0598117158176944	5-20kb
clu_4469	1986	0.0760098659517426	1-5kb
clu_44712	3014	0.00297686327077748	1-5kb
clu_44713	22698	0.0961807238605898	20-50kb
clu_44714	2500	0.026876890080429	1-5kb
clu_44721	1982	0.00998678284182306	1-5kb
clu_44722	445	0.00418375335120643	<1kb
clu_44730	6546	0.077508418230563	5-20kb
clu_44731	4209	0.0111390080428954	1-5kb
clu_44734	3694	0.260405174262735	1-5kb
clu_44736	2264	0.389268713136729	1-5kb
clu_44741	1712	0.0438606434316354	1-5kb
clu_44743	3381	0.00627876675603217	1-5kb
clu_44751	783	0.098322091152815	<1kb
clu_44786	6654	0.0780624932975871	5-20kb
clu_44789	1107	0.040864235924933	1-5kb
clu_44790	2224	0.0136786327077748	1-5kb
clu_44795	41970	0.100918418230563	20-50kb
clu_44797	4069	0.0819026809651475	1-5kb
clu_44798	6636	0.0169876675603217	5-20kb
clu_44803	2373	0.0288450134048257	1-5kb
clu_44804	966	0.00485667560321716	<1kb
clu_44805	673	0.00441892761394102	<1kb
clu_44807	1675	0.0285813672922252	1-5kb
clu_44816	2449	0.284937747989276	1-5kb
clu_44817	2568	0.0340696246648794	1-5kb
clu_44818	2423	0.00688013404825737	1-5kb
clu_44819	2391	0.0275238069705094	1-5kb
clu_44820	2096	0.139737426273458	1-5kb
clu_44823	2666	0.0219047989276139	1-5kb
clu_44831	2967	0.0054245308310992	1-5kb
clu_44833	1216	0.00515788203753351	1-5kb
clu_44835	2895	0.0213791152815013	1-5kb
clu_44836	2565	0.00955581769436997	1-5kb
clu_4484	3475	0.0904692493297587	1-5kb
clu_44841	19565	0.0976011260053619	5-20kb
clu_44848	11920	0.016595308310992	5-20kb
clu_44859	609	0.00907	<1kb
clu_44864	1892	0.0137978016085791	1-5kb
clu_44866	40997	0.103640643431635	20-50kb
clu_44871	963	0.0068986327077748	<1kb
clu_44872	2295	0.02490418230563	1-5kb
clu_44873	4306	0.123153351206434	1-5kb
clu_44874	4064	0.0107316890080429	1-5kb
clu_44875	829	0.183348605898123	<1kb
clu_44876	214	0.0487839946380697	<1kb
clu_44877	619	0.0230480697050938	<1kb
clu_4488	1441	0.00630981233243968	1-5kb
clu_44884	4962	0.0311037533512064	1-5kb
clu_44885	5913	0.0547563538873995	5-20kb
clu_44886	2545	0.00573209115281501	1-5kb
clu_44899	1326	0.0836871313672922	1-5kb
clu_44900	2366	0.141483378016086	1-5kb
clu_44903	5580	0.0789360053619303	5-20kb
clu_4492	3928	0.00689916890080429	1-5kb
clu_44923	983	0.180344262734584	<1kb
clu_44928	2978	9.53351206434316e-05	1-5kb
clu_44929	7275	0.00694069705093834	5-20kb
clu_44940	3045	0.00808949061662198	1-5kb
clu_44958	1227	0.0125885522788204	1-5kb
clu_44959	3683	0.00429461126005362	1-5kb
clu_44961	3583	0.0445481769436997	1-5kb
clu_44962	1059	0.00931206434316354	1-5kb
clu_44986	10602	0.0138226273458445	5-20kb
clu_44988	4525	0.0319691689008043	1-5kb
clu_4499	1665	0.0256945308310992	1-5kb
clu_450	318	0.0268362198391421	<1kb
clu_4500	1160	0.0106975335120643	1-5kb
clu_45004	9320	0.0121282037533512	5-20kb
clu_45005	4568	0.00965675603217158	1-5kb
clu_4501	3124	0.191584825737265	1-5kb
clu_45023	5608	0.00336329758713137	5-20kb
clu_45026	511	0.017878418230563	<1kb
clu_45027	2302	0.0121598391420912	1-5kb
clu_45028	4619	0.00421302949061662	1-5kb
clu_45029	2771	0.00175469168900804	1-5kb
clu_4503	3059	0.00297697050938338	1-5kb
clu_45033	10314	0.0670903217158177	5-20kb
clu_45034	4254	0.00263954423592493	1-5kb
clu_45035	36461	0.0190750938337802	20-50kb
clu_45040	1999	0.00272050938337802	1-5kb
clu_45041	25440	0.00468857908847185	20-50kb
clu_45047	3268	0.0694130026809651	1-5kb
clu_45048	1903	0.0886713672922252	1-5kb
clu_4505	1485	0.0484817158176944	1-5kb
clu_45050	4832	0.0183051742627346	1-5kb
clu_45051	2448	0.0712236997319035	1-5kb
clu_45053	5132	0.0230617694369973	5-20kb
clu_45065	2418	0.00422270777479893	1-5kb
clu_45077	11386	0.0393315549597855	5-20kb
clu_45078	102	0.144918954423592	<1kb
clu_45079	998	0.00864166219839142	<1kb
clu_45080	52670	0.460961715817694	>50kb
clu_45081	30989	0.0368821983914209	20-50kb
clu_45089	3636	0.0657197855227882	1-5kb
clu_45092	1445	0.00332286863270777	1-5kb
clu_45093	760	0.0142541286863271	<1kb
clu_45101	2507	0.00356225201072386	1-5kb
clu_45109	288	0.00361544235924933	<1kb
clu_4512	11173	0.173970938337802	5-20kb
clu_45123	2308	0.0232324664879357	1-5kb
clu_45133	42702	0.0477029222520107	20-50kb
clu_45145	1066	0.00562820375335121	1-5kb
clu_45158	40544	0.107952841823056	20-50kb
clu_45173	1474	0.179549249329759	1-5kb
clu_45179	10038	0.0050244235924933	5-20kb
clu_45181	2193	0.00584739946380697	1-5kb
clu_45186	98917	0.452997024128686	>50kb
clu_45191	27520	0.438044986595174	20-50kb
clu_45207	1783	0.0149477211796247	1-5kb
clu_45213	1256	0.00999651474530831	1-5kb
clu_45221	5916	0.0385300804289544	5-20kb
clu_45239	1840	0.0139319034852547	1-5kb
clu_45241	2354	0.020266273458445	1-5kb
clu_45245	1652	0.00878804289544236	1-5kb
clu_45250	4133	0.0635559517426273	1-5kb
clu_45258	17184	0.0142921179624665	5-20kb
clu_45259	1421	0.0099012600536193	1-5kb
clu_45269	1085	0.00196820375335121	1-5kb
clu_45271	5622	0.00341327077747989	5-20kb
clu_45272	5153	0.00873689008042895	5-20kb
clu_45273	1199	0.0815775871313673	1-5kb
clu_45274	860	0.0692008042895442	<1kb
clu_45276	1060	0.0745191957104558	1-5kb
clu_453	12549	0.0979172654155496	5-20kb
clu_45312	2132	0.0104373190348525	1-5kb
clu_45313	3632	0.00472908847184987	1-5kb
clu_45316	179	0.015132091152815	<1kb
clu_45317	636	0.0140432707774799	<1kb
clu_45318	3065	0.0132938337801609	1-5kb
clu_45320	624	0.00303002680965147	<1kb
clu_45322	2798	0.000462386058981233	1-5kb
clu_45325	1261	0.00378160857908847	1-5kb
clu_45326	1347	0.0113776139410188	1-5kb
clu_45333	3502	0.00510013404825737	1-5kb
clu_45334	10323	0.00419225201072386	5-20kb
clu_45335	2685	0.00372790884718499	1-5kb
clu_45337	246	0.275123780160858	<1kb
clu_4534	3492	0.00944324396782842	1-5kb
clu_45345	4237	0.00177616621983914	1-5kb
clu_45357	13648	0.0135243699731903	5-20kb
clu_4536	2012	0.0459906970509383	1-5kb
clu_45360	444	0.0124129222520107	<1kb
clu_4537	3501	0.0356033243967828	1-5kb
clu_45376	15007	0.0447656032171582	5-20kb
clu_45379	1787	0.00174270777479893	1-5kb
clu_4538	5315	0.060054235924933	5-20kb
clu_45387	13352	0.0194566219839142	5-20kb
clu_4539	5291	0.00597469168900804	5-20kb
clu_454	1693	0.00346895442359249	1-5kb
clu_45400	1804	0.032857855227882	1-5kb
clu_45402	2091	0.0233278820375335	1-5kb
clu_45403	674	0.0279549329758713	<1kb
clu_45404	2036	0.259357882037534	1-5kb
clu_45413	1662	0.017605254691689	1-5kb
clu_45416	5448	0.0110061394101877	5-20kb
clu_45420	2745	0.0467134584450402	1-5kb
clu_45422	499	0.00174833780160858	<1kb
clu_4545	3988	0.128685415549598	1-5kb
clu_45482	433	0.0234475871313673	<1kb
clu_45484	370	0.00204538873994638	<1kb
clu_45488	3057	0.00883533512064343	1-5kb
clu_45491	108	0.00762246648793566	<1kb
clu_45492	358	0.000900616621983914	<1kb
clu_45495	5314	0.0101012332439678	5-20kb
clu_45496	16748	0.0491709919571046	5-20kb
clu_45497	4275	0.0670298927613941	1-5kb
clu_45498	1844	0.0274980965147453	1-5kb
clu_45499	3285	0.013658981233244	1-5kb
clu_45531	1959	0.0211529222520107	1-5kb
clu_4554	5871	0.000582332439678284	5-20kb
clu_45548	5941	0.0651195174262735	5-20kb
clu_45552	6536	0.016988981233244	5-20kb
clu_45553	1635	0.017894691689008	1-5kb
clu_45554	2212	0.0351860321715818	1-5kb
clu_45555	368	0.0183881769436997	<1kb
clu_45586	1978	0.0663945040214477	1-5kb
clu_45587	2620	0.0163265683646113	1-5kb
clu_45595	1446	0.052617908847185	1-5kb
clu_456	2061	0.0111317694369973	1-5kb
clu_45601	40388	0.031080563002681	20-50kb
clu_45602	10496	0.00443490616621984	5-20kb
clu_45603	8173	0.0268335388739946	5-20kb
clu_45604	2463	0.00669123324396783	1-5kb
clu_45613	70816	0.045848418230563	>50kb
clu_45616	73974	0.162444504021448	>50kb
clu_45631	94447	0.233134664879357	>50kb
clu_45646	1222	0.000758230563002681	1-5kb
clu_45654	3198	0.0211384986595174	1-5kb
clu_45655	5350	0.00667112600536193	5-20kb
clu_45657	6308	0.020961072386059	5-20kb
clu_45659	3117	0.0177288471849866	1-5kb
clu_45663	2489	0.0150817694369973	1-5kb
clu_45680	2315	0.0127500536193029	1-5kb
clu_45681	5378	0.0148949329758713	5-20kb
clu_45683	1922	0.0354159249329759	1-5kb
clu_457	688	0.00676656836461126	<1kb
clu_45752	1952	0.098496890080429	1-5kb
clu_45755	7617	0.0241334584450402	5-20kb
clu_45760	2574	0.0193746380697051	1-5kb
clu_45765	14866	0.26257144772118	5-20kb
clu_45767	9221	0.0209501072386059	5-20kb
clu_4577	985	0.0390223592493298	<1kb
clu_45773	11257	0.00932348525469169	5-20kb
clu_45774	3045	0.0129770241286863	1-5kb
clu_45789	1054	0.000970804289544236	1-5kb
clu_4579	2162	0.0192516085790885	1-5kb
clu_45805	3257	0.149888016085791	1-5kb
clu_45806	1023	0.0267483109919571	1-5kb
clu_45808	462	0.0551232707774799	<1kb
clu_45811	5101	0.00351096514745308	5-20kb
clu_45820	2036	0.00335187667560322	1-5kb
clu_45835	23992	0.0595050402144772	20-50kb
clu_45838	12520	0.0239301876675603	5-20kb
clu_45840	20168	0.0175947989276139	20-50kb
clu_45847	12886	0.0199190884718499	5-20kb
clu_45851	648	0.00289549597855228	<1kb
clu_45858	138	0.0868440214477212	<1kb
clu_45864	4483	0.00500691689008043	1-5kb
clu_45869	29885	0.258515308310992	20-50kb
clu_45875	48281	0.0523472654155496	20-50kb
clu_45876	4292	0.0146815013404826	1-5kb
clu_45892	27745	0.110066166219839	20-50kb
clu_45896	7349	0.02035	5-20kb
clu_45903	402	0.0169732439678284	<1kb
clu_45905	1418	0.00543458445040214	1-5kb
clu_45909	17767	0.00809002680965147	5-20kb
clu_45924	2551	0.0367595710455764	1-5kb
clu_45930	423	0.42034890080429	<1kb
clu_45932	8313	0.0122920107238606	5-20kb
clu_45933	2267	0.0151188203753351	1-5kb
clu_45936	1408	0.044062091152815	1-5kb
clu_45945	1761	0.0120289008042895	1-5kb
clu_45949	2592	0.0145398659517426	1-5kb
clu_45958	7726	0.0120247184986595	5-20kb
clu_45976	41367	0.00397924932975871	20-50kb
clu_45980	874	0.0079013672922252	<1kb
clu_45993	26322	0.0806729758713137	20-50kb
clu_45994	4191	0.00622924932975871	1-5kb
clu_45995	1966	0.00356101876675603	1-5kb
clu_460	551	0.00509495978552279	<1kb
clu_46004	2019	0.00461474530831099	1-5kb
clu_46006	11463	0.0591706970509383	5-20kb
clu_46010	13464	0.00814600536193029	5-20kb
clu_46013	1338	0.0214289008042895	1-5kb
clu_46014	2418	0.00457219839142091	1-5kb
clu_46016	17539	0.00211651474530831	5-20kb
clu_46018	1245	0.000828418230563003	1-5kb
clu_46023	5018	0.00484541554959786	5-20kb
clu_46026	2674	0.00553538873994638	1-5kb
clu_46030	1567	0.00902391420911528	1-5kb
clu_4604	70	0.0251190884718499	<1kb
clu_46043	1185	0.0052483109919571	1-5kb
clu_46047	53752	0.0700299195710456	>50kb
clu_46050	32846	0.17059855227882	20-50kb
clu_46056	41736	0.03047581769437	20-50kb
clu_46061	4022	0.0122371849865952	1-5kb
clu_46064	4180	0.00467648793565684	1-5kb
clu_46068	7023	0.0151458713136729	5-20kb
clu_46074	5683	0.0071827345844504	5-20kb
clu_46083	16385	0.0209284986595174	5-20kb
clu_46084	2921	0.00736455764075067	1-5kb
clu_46085	5640	0.0335290616621984	5-20kb
clu_46092	2438	0.0151721179624665	1-5kb
clu_461	4568	0.0535090616621984	1-5kb
clu_46100	43064	0.0947943431635389	20-50kb
clu_46101	25995	0.00160067024128686	20-50kb
clu_46117	5665	0.0653260321715818	5-20kb
clu_46122	29709	0.0425802949061662	20-50kb
clu_46127	2834	0.00794391420911528	1-5kb
clu_46128	528	0.0166638605898123	<1kb
clu_46129	7489	0.012785308310992	5-20kb
clu_46134	2448	0.0048683109919571	1-5kb
clu_46135	1372	0.00350825737265416	1-5kb
clu_46142	422	0.0743611796246649	<1kb
clu_46143	872	0.00661455764075067	<1kb
clu_46144	1434	0.00490801608579088	1-5kb
clu_46145	669	0.130322868632708	<1kb
clu_46148	452	0.00315525469168901	<1kb
clu_46151	1325	0.0194312064343164	1-5kb
clu_46152	1986	0.0369231903485255	1-5kb
clu_46155	400	0.00180193029490617	<1kb
clu_46156	206	0.00102522788203753	<1kb
clu_46160	22025	0.0238138337801609	20-50kb
clu_46165	491	0.00520538873994638	<1kb
clu_46167	1811	0.00427289544235925	1-5kb
clu_46169	2073	0.0226750134048257	1-5kb
clu_46170	13968	0.168724128686327	5-20kb
clu_46171	7620	0.00931265415549598	5-20kb
clu_46172	3005	0.0010429490616622	1-5kb
clu_46173	2728	0.0185284986595174	1-5kb
clu_46174	3476	0.0456646112600536	1-5kb
clu_46177	1878	0.0505382573726542	1-5kb
clu_46185	3064	0.005361581769437	1-5kb
clu_46188	5111	0.0571532707774799	5-20kb
clu_46189	48573	0.0714501876675603	20-50kb
clu_46226	107	0.0015656836461126	<1kb
clu_46228	314	0.0274320643431635	<1kb
clu_46229	664	0.00338865951742627	<1kb
clu_46231	2958	0.0146691689008043	1-5kb
clu_46232	19686	0.050311581769437	5-20kb
clu_46236	3112	0.00440613941018767	1-5kb
clu_46238	4060	0.00322321715817694	1-5kb
clu_46251	1089	0.0014387399463807	1-5kb
clu_46252	6347	0.0383575871313673	5-20kb
clu_46253	2472	0.0013002144772118	1-5kb
clu_46258	38556	0.0073888471849866	20-50kb
clu_46259	31518	0.00541632707774799	20-50kb
clu_46262	1415	0.0505804021447721	1-5kb
clu_46276	33830	0.00430764075067024	20-50kb
clu_46281	9459	0.00459670241286863	5-20kb
clu_46282	5565	0.0352278820375335	5-20kb
clu_46289	496	0.0235254155495979	<1kb
clu_46290	657	0.0107561930294906	<1kb
clu_46292	6624	0.00345450402144772	5-20kb
clu_46295	126	0.123127345844504	<1kb
clu_46296	1813	0.0111730831099196	1-5kb
clu_46298	253	0.0487265683646113	<1kb
clu_46299	522	0.0367878284182306	<1kb
clu_46308	3130	0.0445001340482574	1-5kb
clu_46316	319	0.00600048257372654	<1kb
clu_46318	434	0.00424627345844504	<1kb
clu_46324	5465	0.0589463538873995	5-20kb
clu_46331	2984	0.0354906166219839	1-5kb
clu_46332	1163	0.0367996782841823	1-5kb
clu_46335	2705	0.0100417158176944	1-5kb
clu_46352	4554	0.272945415549598	1-5kb
clu_46353	12548	0.00859871313672922	5-20kb
clu_46354	63240	0.258933190348525	>50kb
clu_46355	1501	0.0158875871313673	1-5kb
clu_46356	1555	0.152723646112601	1-5kb
clu_46359	59816	0.0745239946380697	>50kb
clu_46360	8269	0.0346245576407507	5-20kb
clu_46366	8175	0.0384649597855228	5-20kb
clu_46368	746	0.0439122520107239	<1kb
clu_46371	4213	0.0580919034852547	1-5kb
clu_46374	2497	0.00850064343163539	1-5kb
clu_46375	812	0.00846742627345845	<1kb
clu_46377	4688	0.0276047989276139	1-5kb
clu_46378	3021	0.0146235924932976	1-5kb
clu_46379	665	0.0386174798927614	<1kb
clu_46380	1195	0.319983941018767	1-5kb
clu_46383	1511	0.0254250402144772	1-5kb
clu_46384	4094	0.0259741554959786	1-5kb
clu_46387	2729	0.0096783109919571	1-5kb
clu_46389	3370	0.0312419839142091	1-5kb
clu_46390	1621	0.048923109919571	1-5kb
