Gene_name	medUPratio	meanrpkm	rpkm_bin
SRSF11	0.02301	4.51715555135799	Q5 - highly expressed
SRSF2	0.06613	26.2489096890482	Q5 - highly expressed
SRSF3	0.01939	32.3717998813171	Q5 - highly expressed
SRSF4	0.02768	1.98300460861397	Q4
SRSF5	0.01852	7.43379836402367	Q5 - highly expressed
SRSF6	0.02559	9.92148224921563	Q5 - highly expressed
SRSF7	0.00686	37.9479424098405	Q5 - highly expressed
SRSF8	1	0.510044188077125	Q2
SRSF9	0.00734	4.24002637906729	Q4
SS18	0.0125	0.733587227112119	Q3
SS18L2	0.00244	1.60822065460005	Q4
SSBP1	0.00161	5.65445117838726	Q5 - highly expressed
SSBP2	0.00253	0.221217693651051	Q2
SSH1	0.02688	0.236157044302112	Q2
SSH2	0.00784	0.0731128123711321	Q1 - lowly expressed
SSR1	0.00286	1.45239774881562	Q3
SSR2	0.00714	20.2541986342434	Q5 - highly expressed
SSR3	0.00052	9.7395556634358	Q5 - highly expressed
SSRP1	0.00039	49.6587215255019	Q5 - highly expressed
SSTR2	0.25	0.0590223322960185	Q1 - lowly expressed
SSTR3	0.04762	0.107598192274221	Q1 - lowly expressed
SSX2IP	0.01685	0.280700134438362	Q2
ST13	0.00053	20.0095768610835	Q5 - highly expressed
ST20-MTHFS	0.03226	0.179195036793622	Q1 - lowly expressed
ST3GAL2	0.01128	0.620565613556462	Q3
ST3GAL3	0.02979	0.0611055937496102	Q1 - lowly expressed
ST3GAL5	0.04902	0.0619493670300453	Q1 - lowly expressed
ST3GAL6	0.03401	0.132944160400936	Q1 - lowly expressed
ST6GAL1	0.00873	0.64813165883751	Q3
ST6GALNAC4	0.05653	3.3255829238236	Q4
ST6GALNAC6	0.00676	0.643778764925108	Q3
ST7	0.00728	0.406268760399492	Q2
ST7L	0.04444	0.0645379963392483	Q1 - lowly expressed
ST8SIA4	0.03546	0.166904862590887	Q1 - lowly expressed
STAG1	0.00406	0.151000039822467	Q1 - lowly expressed
STAG3	0.01189	1.4008874574064	Q3
STAM	0.00137	0.36759480908775	Q2
STAM2	0.0027	0.437303813824919	Q2
STAMBP	0.00342	1.2989098116631	Q3
STAMBPL1	0.01053	0.433565882184469	Q2
STAP1	0.00549	1.31161764663867	Q3
STAP2	0.01562	1.35571190794586	Q3
STARD3	0.00348	1.70045295797185	Q4
STARD4	0.01762	2.09001203641547	Q4
STARD5	0.075	0.213225201832492	Q1 - lowly expressed
STARD9	0.02899	0.0939357959443909	Q1 - lowly expressed
STAT1	0.0015	12.8567453990178	Q5 - highly expressed
STAT2	0.00926	7.43152605684251	Q5 - highly expressed
STAT3	0.00012	4.82448677938278	Q5 - highly expressed
STAT5A	0.00038	5.35226429607116	Q5 - highly expressed
STAT5B	0.00303	1.09845653380311	Q3
STAT6	0.00091	8.03251870935113	Q5 - highly expressed
STAU1	0.00158	1.27561357156306	Q3
STAU2	0.0023	0.108783351827541	Q1 - lowly expressed
STIM2	0.04516	0.0881193976234201	Q1 - lowly expressed
STIMATE-MUSTN1	0.01667	0.207551289955209	Q1 - lowly expressed
STIP1	0.00018	21.7931884993601	Q5 - highly expressed
STK10	0.00154	1.19258188232345	Q3
STK11	0.01233	1.19292798818751	Q3
STK11IP	0.00529	1.61083782689128	Q4
STK16	0.01833	7.98931597481226	Q5 - highly expressed
STK17A	0.00663	1.08637258010143	Q3
STK17B	0.00133	1.20887990050905	Q3
STK19	0.02703	0.738254368650848	Q3
STK24	0.00076	0.982826499447143	Q3
STK25	0.00402	4.61561471490895	Q5 - highly expressed
STK3	0.02049	0.0318345581901198	Q1 - lowly expressed
STK32C	0.04615	0.0662728144259276	Q1 - lowly expressed
STK33	0.00513	0.0660881386184937	Q1 - lowly expressed
STK35	0.02703	0.0300114551650099	Q1 - lowly expressed
STK36	0.01087	0.448281570476075	Q2
STK38	0.00888	0.527700327396074	Q2
STK38L	0.01106	1.18183587865218	Q3
STK4	0.00636	0.597902186203265	Q2
STK40	0.00319	0.803780997128359	Q3
STMP1	0.002	1.046950474659	Q3
STN1	0.00861	0.659054549015293	Q3
STRADA	0.00195	2.10551045922738	Q4
STRAP	0.00228	7.67348060126275	Q5 - highly expressed
STRBP	0.0075	1.13021239863451	Q3
STRIP1	0.00407	0.89694032194577	Q3
STRN3	0.00465	0.151729502574177	Q1 - lowly expressed
STRN4	0.00721	2.61417540802423	Q4
STT3A	0.00227	8.0336286098792	Q5 - highly expressed
STT3B	0.00328	2.01002101576943	Q4
STUB1	0.0025	24.8917532547307	Q5 - highly expressed
STX10	0.00137	6.87355729438698	Q5 - highly expressed
STX16	0.00287	1.53704954407336	Q4
STX17	0.00685	0.178753475367296	Q1 - lowly expressed
STX18	0.00733	0.395268150784017	Q2
STX2	0.03191	0.202256841743797	Q1 - lowly expressed
STX4	0.00151	8.0609982129235	Q5 - highly expressed
STX5	0.0019	2.28822082247446	Q4
STX6	0.00362	0.579195696835036	Q2
STX7	0.00126	0.978569039512601	Q3
STX8	0.00394	0.131264073715672	Q1 - lowly expressed
STXBP2	0.00249	13.1963785585107	Q5 - highly expressed
STXBP3	0.00129	0.923358162909981	Q3
STXBP5	0.00633	0.0912773072055469	Q1 - lowly expressed
STYX	0.00563	0.609117111548275	Q3
STYXL1	0.02129	1.27324188796399	Q3
SUB1	0.00246	8.4907368079099	Q5 - highly expressed
SUCLA2	0.00814	0.194065047963441	Q1 - lowly expressed
SUCLG1	0.0028	3.78045282927175	Q4
SUCLG2	0.0039	0.237966739590241	Q2
SUCO	0.0027	0.313147718166659	Q2
SUDS3	0.00552	0.865366955438955	Q3
SUFU	0.04	0.0538789091541687	Q1 - lowly expressed
SUGP1	0.00519	1.03113478256366	Q3
SUGP2	0.07672	1.50654645535694	Q4
SUGT1	0.00733	3.59784462355207	Q4
SULT1A4	0.01176	2.5521002627115	Q4
SUMF2	0.00418	4.54203402174917	Q5 - highly expressed
SUMO2	0.00019	16.6413576634817	Q5 - highly expressed
SUN1	0.00277	1.26124831390494	Q3
SUN2	0.00384	1.78502051309765	Q4
SUPT16H	0.00097	11.3680952848426	Q5 - highly expressed
SUPT20H	0.01267	1.98795395114967	Q4
SUPT4H1	0.00584	7.8762474916792	Q5 - highly expressed
SUPT5H	0.00038	7.42954565526811	Q5 - highly expressed
SUPT6H	0.00102	5.7230063334349	Q5 - highly expressed
SUPT7L	0.00334	1.45306285609125	Q3
SUPV3L1	0.0087	1.66523314004111	Q4
SURF2	0.03302	3.24934563979031	Q4
SUSD1	0.01064	0.106712449673034	Q1 - lowly expressed
SUSD3	0.04268	0.83505458149407	Q3
SUSD6	0.00538	0.0986736222806239	Q1 - lowly expressed
SUZ12	0.00382	1.55014648888589	Q4
SVBP	0.00493	1.08625009885711	Q3
SVIP	0.01859	2.20097602320637	Q4
SWAP70	0.00214	1.31494271998849	Q3
SWT1	0.00926	0.0453149306699681	Q1 - lowly expressed
SYK	0.00131	1.13710149487972	Q3
SYMPK	0.00236	5.18264160860402	Q5 - highly expressed
SYNCRIP	0.00061	7.2783731114911	Q5 - highly expressed
SYNE1	0.00224	0.074318516156962	Q1 - lowly expressed
SYNE2	0.00105	0.436076536277983	Q2
SYNE3	0.00232	0.160859798000917	Q1 - lowly expressed
SYNGAP1	0.05814	0.354057088706161	Q2
SYNGR2	0.00064	30.5570864838134	Q5 - highly expressed
SYNJ2	0.00637	0.0830206477788447	Q1 - lowly expressed
SYNPO	0.34286	0.0413927352954738	Q1 - lowly expressed
SYNPO2L	0.5	0.0107284603326488	Q1 - lowly expressed
SYNRG	0.04092	0.683924749334391	Q3
SYT11	0.04545	0.315682772728346	Q2
SYTL1	0.00431	2.02591931662809	Q4
SYTL3	0.00759	0.395016395112119	Q2
SYVN1	0.00129	19.3508726693721	Q5 - highly expressed
SZRD1	0.00295	1.12048253261454	Q3
SZT2	0.00939	0.861545693990289	Q3
TAB2	0.01463	0.139445639846272	Q1 - lowly expressed
TACC1	0.00128	0.86479269507133	Q3
TACC3	0.00262	5.98936019540673	Q5 - highly expressed
TACO1	0.00292	3.02517289195715	Q4
TADA2A	0.00976	0.610919233408124	Q3
TADA3	0.00211	4.71665116638895	Q5 - highly expressed
TAF10	0.00183	17.3223254514754	Q5 - highly expressed
TAF15	0.00441	8.64310882902648	Q5 - highly expressed
TAF1A	0.02597	0.289450751277111	Q2
TAF1B	0.00277	0.212363746876018	Q1 - lowly expressed
TAF1D	0.67508	3.89559179206571	Q4
TAF2	0.0062	0.600966191696159	Q2
TAF4B	0.01099	0.120137326388847	Q1 - lowly expressed
TAF5	0.0051	0.524856939730651	Q2
TAF5L	0.06897	0.17888349031217	Q1 - lowly expressed
TAF6L	0.00744	1.14998616060403	Q3
TAFA2	0.0625	0.000816077645040038	Q1 - lowly expressed
TAGLN2	0.00018	51.6336586928645	Q5 - highly expressed
TALDO1	0.00709	12.6576907332449	Q5 - highly expressed
TAMM41	0.04687	0.281120730548829	Q2
TANGO2	0.02899	0.26740780610516	Q2
TANK	0.00469	0.597938893341666	Q2
TAOK2	0.00894	2.13577376879575	Q4
TAOK3	0.00429	0.498769769604405	Q2
TAP1	0.00063	38.7797391010223	Q5 - highly expressed
TAPBPL	0.02749	1.95535713902486	Q4
TAPT1	0.02098	0.172377044943227	Q1 - lowly expressed
TARBP1	0.04858	0.952316011732518	Q3
TARBP2	0.02151	5.43802869701998	Q5 - highly expressed
TARDBP	0.00329	5.32256825060802	Q5 - highly expressed
TARS1	0.00048	11.0976840266603	Q5 - highly expressed
TARS2	0.00794	4.38278537902027	Q5 - highly expressed
TARS3	0.02183	0.304000495711724	Q2
TASOR	0.00229	1.49393972321395	Q4
TASOR2	0.00738	0.378114846828771	Q2
TASP1	0.01299	0.0483150524432046	Q1 - lowly expressed
TATDN1	0.01277	1.17639048753713	Q3
TATDN2	0.0855	0.710792117198335	Q3
TAX1BP1	0.00514	1.92725155087204	Q4
TBC1D1	0.0124	0.437311340121171	Q2
TBC1D10C	0.0018	4.7322654468853	Q5 - highly expressed
TBC1D13	0.0094	0.985568672982041	Q3
TBC1D14	0.00515	0.28483491600575	Q2
TBC1D15	0.00421	0.604913618918694	Q3
TBC1D17	0.01407	5.049758622112	Q5 - highly expressed
TBC1D20	0.01068	0.344983960828625	Q2
TBC1D22A	0.00863	0.28752838871232	Q2
TBC1D22B	0.00995	0.293394283621675	Q2
TBC1D23	0.00241	0.371760925389991	Q2
TBC1D2B	0.01306	0.267002961735185	Q2
TBC1D31	0.00893	0.223631018870706	Q2
TBC1D32	0.02381	0.0324844846291429	Q1 - lowly expressed
TBC1D3B	0.05	0.115100355287998	Q1 - lowly expressed
TBC1D4	0.00124	0.166228042166817	Q1 - lowly expressed
TBC1D5	0.00467	0.0476959094305738	Q1 - lowly expressed
TBC1D7	0.01171	0.42854899455762	Q2
TBC1D9B	0.00851	2.2398970752756	Q4
TBCB	0.00171	5.07911496030737	Q5 - highly expressed
TBCCD1	0.01198	0.419560025599399	Q2
TBCD	0.007	1.06609399619906	Q3
TBCE	0.00261	0.426735125683355	Q2
TBCEL	0.02778	0.085742192562691	Q1 - lowly expressed
TBCK	0.01767	0.138357294923257	Q1 - lowly expressed
TBK1	0.00895	1.77909176027026	Q4
TBL1XR1	0.00186	0.245802449388731	Q2
TBL2	0.0307	1.51827854692709	Q4
TBL3	0.00147	8.64919987764559	Q5 - highly expressed
TBP	0.00446	1.39625106884116	Q3
TBRG1	0.08306	1.91213866736347	Q4
TBRG4	0.01213	6.71993645278486	Q5 - highly expressed
TBX15	0.02564	0.0398555782218603	Q1 - lowly expressed
TBX21	0.00694	1.0436067653852	Q3
TBXAS1	0.00325	0.0722766918800059	Q1 - lowly expressed
TC2N	0.00644	0.258000881095873	Q2
TCAF2	0.1358	0.0843958734213413	Q1 - lowly expressed
TCAIM	0.04	0.180716223325909	Q1 - lowly expressed
TCEA1	0.00293	3.70146740073385	Q4
TCEANC2	0.025	0.136815777091002	Q1 - lowly expressed
TCERG1	0.03513	2.04862173746307	Q4
TCF12	0.00296	0.163743152991479	Q1 - lowly expressed
TCF25	0.00716	4.25229532513937	Q4
TCF3	0.01482	4.61877804598662	Q5 - highly expressed
TCF4	0.00171	0.0888640431339208	Q1 - lowly expressed
TCF7	0.00136	1.34441246286408	Q3
TCFL5	0.12549	0.5492468080836	Q2
TCOF1	0.00129	3.1936088357811	Q4
TCP1	0.00034	53.0453524269709	Q5 - highly expressed
TCP11L1	0.00787	0.262594470717123	Q2
TCTA	0.00758	1.29532950669903	Q3
TCTN1	0.02857	0.278588909198727	Q2
TCTN3	0.00338	1.89301170895618	Q4
TDP1	0.00631	1.0588952629713	Q3
TDP2	0.00188	2.43258192941906	Q4
TDRD3	0.00946	0.149668172001797	Q1 - lowly expressed
TDRD7	0.00136	0.465996432354037	Q2
TEC	0.02495	0.368316849690016	Q2
TECPR2	0.00485	0.0669696974011241	Q1 - lowly expressed
TECR	0.00114	2.76071602340979	Q4
TEFM	0.03333	0.592233580658552	Q2
TEKT5	0.25	0.00807563085208889	Q1 - lowly expressed
TELO2	0.00815	2.19509268851565	Q4
TEN1	0.00205	0.52018591407563	Q2
TENT2	0.0132	1.25709038723589	Q3
TENT4A	0.01015	0.692172484759546	Q3
TENT4B	0.01548	0.246784850800052	Q2
TENT5A	0.64151	0.0075029519910542	Q1 - lowly expressed
TEP1	0.01134	1.33478805229086	Q3
TERF2	0.0159	0.647329270652571	Q3
TERF2IP	0.00244	0.259131146711248	Q2
TES	0.00232	1.06021693680077	Q3
TESK2	0.01587	0.073212560909136	Q1 - lowly expressed
TESPA1	0.00777	0.902857121045887	Q3
TET2	0.00556	0.0750630516903756	Q1 - lowly expressed
TET3	0.01245	0.0967578166550295	Q1 - lowly expressed
TEX10	0.00515	1.18333160774664	Q3
TEX264	0.00402	0.558053123221716	Q2
TEX35	0.99999	0.00342009042596325	Q1 - lowly expressed
TEX9	0.02	0.135177663306978	Q1 - lowly expressed
TFAM	0.01061	4.53292201610525	Q5 - highly expressed
TFAP2E	0.09091	0.0143661673862692	Q1 - lowly expressed
TFAP4	0.00485	0.896854312889818	Q3
TFB1M	0.00272	0.492396902499328	Q2
TFB2M	0.00588	1.00931238732176	Q3
TFCP2	0.00665	0.937132452565912	Q3
TFDP1	0.00909	3.25506337495962	Q4
TFDP2	0.00195	0.266430676210777	Q2
TFEB	0.00243	1.98978418784497	Q4
TFPT	0.01786	3.53708740496205	Q4
TFRC	0.00068	5.98935181261191	Q5 - highly expressed
TGDS	0.01068	1.81729564186515	Q4
TGFB1	0.00769	3.17019392441741	Q4
TGFBRAP1	0.00766	0.424948353265467	Q2
TGIF2-RAB5IF	0.02833	1.50991880982304	Q4
TGM5	0.03114	0.356733116719355	Q2
TGOLN2	0.00413	1.39739592062221	Q3
TGS1	0.00847	0.661022169419464	Q3
THADA	0.00673	0.160023139530858	Q1 - lowly expressed
THAP12	0.08416	0.282260056415074	Q2
THAP3	0.01111	0.934709632324944	Q3
THAP4	0.00268	0.620459611010238	Q3
THAP7	0.01258	3.3144079470766	Q4
THAP8	0.02083	0.118431108283186	Q1 - lowly expressed
THAP9	0.05263	0.0532448257558317	Q1 - lowly expressed
THBS3	0.00649	0.411979628913494	Q2
THBS4	0.11111	0.0091486107878467	Q1 - lowly expressed
THEM4	0.09211	0.189781371087371	Q1 - lowly expressed
THEMIS2	0.00176	3.55977961298497	Q4
THG1L	0.0091	2.80634350543023	Q4
THOC1	0.00646	1.38063062624484	Q3
THOC5	0.00227	1.41229613035843	Q3
THOC7	0.00626	6.39987642290945	Q5 - highly expressed
THOP1	0.00281	3.94037890216771	Q4
THRAP3	0.04421	2.17177155292965	Q4
THUMPD2	0.11364	0.365027734621997	Q2
THUMPD3	0.00253	1.2911703735323	Q3
THYN1	0.00444	16.0570944924018	Q5 - highly expressed
TIAL1	0.01355	7.58511361505642	Q5 - highly expressed
TIAM2	0.00441	0.0322919337683306	Q1 - lowly expressed
TIGAR	0.00224	0.431717754072576	Q2
TIGIT	0.70455	0.0790530853470979	Q1 - lowly expressed
TIMD4	0.07576	0.263225753303456	Q2
TIMELESS	0.0021	4.08910630245287	Q4
TIMM17A	0.00619	5.84443447200642	Q5 - highly expressed
TIMM21	0.00323	2.49544991394279	Q4
TIMM23	0.00699	2.88499965391927	Q4
TIMM23B	0.05114	0.32719449452541	Q2
TIMM44	0.00517	3.5233619947195	Q4
TIMM50	0.00231	9.45845776353297	Q5 - highly expressed
TIMM8B	0.20446	8.13366644172305	Q5 - highly expressed
TIMM9	0.00114	3.12833117199478	Q4
TIMMDC1	0.00881	1.94934536233301	Q4
TINAG	0.01667	0.0407402363649808	Q1 - lowly expressed
TIPIN	0.00626	0.683854051768649	Q3
TIPRL	0.00109	3.68736115118581	Q4
TIRAP	0.03509	0.134240106833549	Q1 - lowly expressed
TJAP1	0.008	0.727820886316927	Q3
TK1	0.00065	6.4633323160089	Q5 - highly expressed
TKFC	0.01399	3.02739849826557	Q4
TKT	0.00057	18.3276385389526	Q5 - highly expressed
TLCD4-RWDD3	0.10417	0.0578914339003394	Q1 - lowly expressed
TLE4	0.00448	0.130677069957239	Q1 - lowly expressed
TLE5	0.0033	41.8668736862047	Q5 - highly expressed
TLK1	0.025	0.686165946401675	Q3
TLK2	0.00237	0.452355714404473	Q2
TLN1	6e-05	23.1940580189113	Q5 - highly expressed
TLR1	0.08772	0.047887436898805	Q1 - lowly expressed
TM2D1	0.06897	0.781366693601666	Q3
TM2D3	0.00128	0.981085378133523	Q3
TM6SF1	0.02128	0.132390770194416	Q1 - lowly expressed
TM7SF3	0.00255	2.24899176714265	Q4
TM9SF1	0.00671	1.97695127069474	Q4
TM9SF2	0.00056	1.53338842991273	Q4
TM9SF3	0.00153	1.71886528464652	Q4
TM9SF4	0.01108	1.45070166781803	Q3
TMA7	0.01088	75.6329702526415	Q5 - highly expressed
TMBIM4	0.00532	1.17815440341167	Q3
TMC6	0.01646	5.99185849438826	Q5 - highly expressed
TMC8	0.02541	6.81117262260809	Q5 - highly expressed
TMCC1	0.28	0.0249916014569357	Q1 - lowly expressed
TMCO3	0.02251	0.464739146064765	Q2
TMCO4	0.01026	0.144151700169851	Q1 - lowly expressed
TMCO6	0.01497	3.23164896094643	Q4
TMED10	0.00379	1.5223846264316	Q4
TMED2	0.00078	6.32788739601702	Q5 - highly expressed
TMED3	0.02449	0.162876163533161	Q1 - lowly expressed
TMED5	0.04255	0.754231411897069	Q3
TMED8	0.01333	0.190954187812129	Q1 - lowly expressed
TMEM109	0.00722	2.94819754420304	Q4
TMEM11	0.27273	0.268254024870978	Q2
TMEM116	0.02586	0.0903616224176439	Q1 - lowly expressed
TMEM120B	0.00549	0.143709895502083	Q1 - lowly expressed
TMEM126A	0.01411	3.09157503974464	Q4
TMEM126B	0.00265	3.66977438912254	Q4
TMEM131	0.00662	0.470046684955418	Q2
TMEM131L	0.0143	1.9761977478366	Q4
TMEM134	0.07295	3.76642541033681	Q4
TMEM143	0.01471	0.137887411708329	Q1 - lowly expressed
TMEM14A	0.00345	1.5599854277388	Q4
TMEM14B	0.03049	0.371012076339845	Q2
TMEM14C	0.00643	7.75790959317211	Q5 - highly expressed
TMEM154	0.01266	0.166692786239199	Q1 - lowly expressed
TMEM156	0.13448	0.236247216585302	Q2
TMEM161B	0.00342	0.314099494766981	Q2
TMEM165	0.02253	0.696391314992566	Q3
TMEM167A	0.00413	1.62777081696623	Q4
TMEM18	0.02817	1.45720069020547	Q3
TMEM181	0.02283	0.0923888297265728	Q1 - lowly expressed
TMEM183A	0.04894	4.15512024202205	Q4
TMEM184B	0.00575	0.253279022248544	Q2
TMEM192	0.00813	0.0585394808091028	Q1 - lowly expressed
TMEM199	0.00457	3.19253829373383	Q4
TMEM201	0.04	0.280464889795273	Q2
TMEM208	0.01338	21.1603561401148	Q5 - highly expressed
TMEM209	0.00319	0.972976845184495	Q3
TMEM214	0.00591	13.8097115577312	Q5 - highly expressed
TMEM218	0.00467	0.661631304579768	Q3
TMEM222	0.07429	1.38929745688334	Q3
TMEM230	0.01848	0.785132029011399	Q3
TMEM234	0.23077	0.514998424850243	Q2
TMEM237	0.00633	0.588911221114017	Q2
TMEM241	0.02963	0.0426848108516775	Q1 - lowly expressed
TMEM245	0.00825	0.268612555250425	Q2
TMEM248	0.00218	1.30204360687004	Q3
TMEM250	0.33333	0.139933868578113	Q1 - lowly expressed
TMEM254	0.01299	0.346657336018421	Q2
TMEM255B	1	0.00840933654178154	Q1 - lowly expressed
TMEM258	0.00345	7.4613729367072	Q5 - highly expressed
TMEM259	0.00243	7.06047177095525	Q5 - highly expressed
TMEM260	0.05161	0.0557459997845847	Q1 - lowly expressed
TMEM266	0.08333	0.00592122933431381	Q1 - lowly expressed
TMEM268	0.01456	0.415098127967185	Q2
TMEM38B	0.01361	0.135144474914626	Q1 - lowly expressed
TMEM39A	0.0315	0.64480745184953	Q3
TMEM39B	0.0566	0.620445436457937	Q3
TMEM41A	0.09877	0.310902475647706	Q2
TMEM43	0.00234	1.69873454872349	Q4
TMEM44	0.02703	0.0839149181117252	Q1 - lowly expressed
TMEM45A	0.04858	0.243597389766189	Q2
TMEM50A	0.00511	4.44888298039352	Q5 - highly expressed
TMEM50B	0.13527	0.433080467079143	Q2
TMEM53	0.02941	0.0731688130244699	Q1 - lowly expressed
TMEM59	0.0375	4.80549478535949	Q5 - highly expressed
TMEM62	0.02989	0.312178612620303	Q2
TMEM63A	0.00506	0.847848254038847	Q3
TMEM63B	0.0014	1.24087573527963	Q3
TMEM64	0.00709	0.0306409044698618	Q1 - lowly expressed
TMEM68	0.00885	0.231184951407343	Q2
TMEM70	0.06771	1.23624694606492	Q3
TMEM87B	0.00302	0.647587340269871	Q3
TMEM8B	0.025	0.189691232787689	Q1 - lowly expressed
TMEM9	0.00266	0.84591380056568	Q3
TMEM94	0.00597	1.32765316445794	Q3
TMOD1	0.0082	0.432997480056125	Q2
TMOD3	0.00748	0.359077728470175	Q2
TMPO	6e-04	4.47526833630894	Q5 - highly expressed
TMPRSS3	0.01613	0.71724470660108	Q3
TMSB10	0.00022	1002.67909902215	Q5 - highly expressed
TMTC4	0.01149	0.152757120322746	Q1 - lowly expressed
TMX2	0.01351	2.30814501622833	Q4
TMX3	0.01199	0.886335572447775	Q3
TNFAIP2	0.00222	2.51919745353027	Q4
TNFAIP3	0.01127	11.5543708333278	Q5 - highly expressed
TNFRSF10B	0.00414	1.39659815144065	Q3
TNFRSF13B	0.05431	2.53363459753119	Q4
TNFRSF13C	0.08906	1.33948884488751	Q3
TNFRSF14	0.00827	9.20563949658466	Q5 - highly expressed
TNFRSF17	0.00393	15.8543988829797	Q5 - highly expressed
TNFRSF1A	0.01313	1.4169844023231	Q3
TNFRSF1B	0.01005	1.37181540773131	Q3
TNFRSF8	0.01431	1.26249857139306	Q3
TNFSF10	0.02174	0.548022033810012	Q2
TNFSF11	0.0137	0.0959800410374477	Q1 - lowly expressed
TNFSF12	0.03261	1.41188889696076	Q3
TNFSF13B	0.01606	0.176430692344465	Q1 - lowly expressed
TNFSF4	0.01754	0.178406964751572	Q1 - lowly expressed
TNIK	0.00117	0.312415762102262	Q2
TNIP1	0.00103	13.9124486718554	Q5 - highly expressed
TNIP2	0.00407	2.90685148035152	Q4
TNIP3	0.02941	0.0598321662466616	Q1 - lowly expressed
TNK2	0.04522	0.620976361769607	Q3
TNKS	0.00285	0.156092170956362	Q1 - lowly expressed
TNPO1	0.00165	1.50114324986647	Q4
TNPO2	0.00666	4.04474104533321	Q4
TNPO3	0.00264	1.87907481172574	Q4
TNRC18	0.00237	0.245453747186542	Q2
TNRC6A	0.00754	0.16328857104949	Q1 - lowly expressed
TNRC6C	0.01562	0.0261345043041668	Q1 - lowly expressed
TOE1	0.03797	4.40367680051205	Q5 - highly expressed
TOGARAM1	0.05705	0.138001472476368	Q1 - lowly expressed
TOM1	0.00152	0.650870789199793	Q3
TOMM20	0.00743	7.97431566722292	Q5 - highly expressed
TOMM34	0.01108	2.20778559932396	Q4
TOMM40	0.00295	10.6365870002568	Q5 - highly expressed
TOMM40L	0.00543	2.70844083427904	Q4
TOMM5	0.00388	4.55079702241786	Q5 - highly expressed
TOMM7	0.00065	21.5683289896545	Q5 - highly expressed
TONSL	0.00525	2.57459516044886	Q4
TOP1	0.00033	3.66830093353667	Q4
TOP2A	0.00012	15.5282612564195	Q5 - highly expressed
TOP2B	0.00118	5.51072683013806	Q5 - highly expressed
TOP3A	0.00544	0.876858419021883	Q3
TOP3B	0.03828	1.21789829496732	Q3
TOPBP1	0.00609	2.03128000959022	Q4
TOR1A	0.00452	1.98589763239105	Q4
TOR1AIP2	0.07692	0.128518875805245	Q1 - lowly expressed
TOR1B	0.02222	0.645034340446122	Q3
TOR2A	0.00952	1.28336881714366	Q3
TOR3A	0.02658	1.91728164394523	Q4
TOX2	0.00215	0.142710796289643	Q1 - lowly expressed
TP53BP1	0.00237	0.62436649142095	Q3
TP53I13	0.01471	1.27703959470754	Q3
TP53I3	0.01931	1.27121672220277	Q3
TP73	0.00746	0.249170760725017	Q2
TPCN1	0.01568	0.858203060540694	Q3
TPCN2	0.00508	0.17886983739561	Q1 - lowly expressed
TPD52	0.0045	0.311244809281168	Q2
TPD52L2	0.00322	1.53037743386267	Q4
TPGS2	0.00305	1.21843563783692	Q3
TPI1	0.00044	420.824379927997	Q5 - highly expressed
TPK1	0.02542	0.0196657114699841	Q1 - lowly expressed
TPM2	0.02857	1.47756365068737	Q3
TPM3	0.00175	12.807259615754	Q5 - highly expressed
TPM4	0.0043	12.5661556114634	Q5 - highly expressed
TPMT	0.00242	0.814270276862545	Q3
TPP2	0.01323	2.16567266239954	Q4
TPR	0.00111	6.25904552736015	Q5 - highly expressed
TPRA1	0.01408	1.5788125454148	Q4
TPRG1	0.35	0.0111633411116375	Q1 - lowly expressed
TPRKB	0.00691	4.07876506025435	Q4
TPST2	0.00233	0.29237011349342	Q2
TPTE2	0.1	0.0110749829196303	Q1 - lowly expressed
TPTEP2-CSNK1E	0.17105	0.703138447985769	Q3
TPX2	0.00647	3.95230009437607	Q4
TRA2A	0.02753	3.73467460525745	Q4
TRA2B	0.02653	10.524129069353	Q5 - highly expressed
TRABD	0.0042	5.28025913201481	Q5 - highly expressed
TRADD	0.02597	2.53763115594508	Q4
TRAF1	0.00619	5.48817785223558	Q5 - highly expressed
TRAF3	0.00791	0.764258392981658	Q3
TRAF3IP3	0.00653	5.75509499414455	Q5 - highly expressed
TRAF4	0.00302	10.5292952432992	Q5 - highly expressed
TRAF5	0.01845	0.43424512454279	Q2
TRAF7	0.00383	6.78732358085578	Q5 - highly expressed
TRAFD1	0.00302	3.56736803203152	Q4
TRAIP	0.00583	0.910034822022409	Q3
TRAK1	0.04194	0.209280560586622	Q1 - lowly expressed
TRAM1	0.00064	4.46671372038049	Q5 - highly expressed
TRAM2	0.00316	0.115445156639781	Q1 - lowly expressed
TRAP1	0.00086	6.75060376659514	Q5 - highly expressed
TRAPPC1	0.00354	87.0090429297841	Q5 - highly expressed
TRAPPC10	0.02222	0.64273224934825	Q3
TRAPPC11	0.00226	1.50692060506884	Q4
TRAPPC12	0.00779	0.380541313055871	Q2
TRAPPC14	0.01282	3.97713066851069	Q4
TRAPPC3	0.00288	2.0034606128904	Q4
TRAPPC4	0.00595	7.26912578451049	Q5 - highly expressed
TRAPPC6B	0.02941	0.500988755827363	Q2
TRAPPC8	0.00781	0.444419134235213	Q2
TRDMT1	0.03125	0.0485436912534709	Q1 - lowly expressed
TRERF1	0.00539	0.0418846425747102	Q1 - lowly expressed
TRIAP1	0.00926	4.76996978235454	Q5 - highly expressed
TRIM14	0.03053	0.221193031838494	Q2
TRIM16	0.07407	0.113885105406145	Q1 - lowly expressed
TRIM21	0.00392	3.92459764591398	Q4
